PARSEKYABLE_DES_SOURCE,ID_EXCH_SYMBOL,PRIMARY_EXCHANGE_NAME,CRNCY,ID_BB_GLOBAL,ID_SEDOL1,ID_ISIN,ID_CUSIP,PX_CLOSE,VOLUME_AVG_20D,CURRENT_MARKET_CAP_SHARE_CLASS,BICS_LEVEL_1_SECTOR_CODE,BICS_LEVEL_2_INDUSTRY_GROUP_CODE,BICS_LEVEL_3_INDUSTRY_CODE,BICS_LEVEL_4_SUB_INDUSTRY_CODE,SECURITY_TYP,,,
002230 CS Equity,002230,Shenzhen,CNY,BBG000CCCP28,B2R0YF9,CNE100000B81,,32.680000,29760570.000000,68055.462479,18,1812,181210,18121015,Common Stock,,,
002231 CS Equity,002231,Shenzhen,CNY,BBG000BZL096,B2R33D9,CNE100000B99,,7.160000,15455580.000000,2554.688000,18,1810,181010,,Common Stock,,,
002232 CS Equity,002232,Shenzhen,CNY,BBG000BZZCQ6,B2R33J5,CNE100000B73,,8.690000,3928198.000000,3550.286074,11,1111,111111,11111111,Common Stock,,,
002233 CS Equity,002233,Shenzhen,CNY,BBG000VGJ7D9,B2R82S2,CNE100000BC9,,11.920000,10493860.000000,14211.918191,17,1711,171110,17111012,Common Stock,,,
002234 CS Equity,002234,Shenzhen,CNY,BBG000VGGQR5,B2R82X7,CNE100000BF2,,14.650000,8485395.000000,4424.983159,12,1210,121011,12101115,Common Stock,,,
002235 CS Equity,002235,Shenzhen,CNY,BBG000BZKYM8,B2R8301,CNE100000BD7,,7.170000,26804310.000000,4473.827688,17,1713,171311,17131111,Common Stock,,,
002236 CS Equity,002236,Shenzhen,CNY,BBG000D3RL84,B2R8334,CNE100000BJ4,,20.670000,33710820.000000,59917.289207,11,1119,111912,11191210,Common Stock,,,
002237 CS Equity,002237,Shenzhen,CNY,BBG000F8KR21,B2R8356,CNE100000BH8,,9.640000,19635510.000000,8776.256000,17,1715,171511,17151110,Common Stock,,,
002238 CS Equity,002238,Shenzhen,CNY,BBG000RNC4R8,B2R9WP2,CNE100000BM8,,6.920000,1734799.000000,4272.084144,10,1010,101011,,Common Stock,,,
002239 CS Equity,002239,Shenzhen,CNY,BBG000RNC5V0,B2R9WQ3,CNE100000BL0,,3.620000,0.000000,11335.521090,11,1110,111010,11101010,Common Stock,,,
002240 CS Equity,002240,Shenzhen,CNY,BBG000VGJC39,B2R9WR4,CNE100000BN6,,13.740000,3598036.000000,7355.619099,17,1711,171111,17111112,Common Stock,,,
002241 CS Equity,002241,Shenzhen,CNY,BBG000V28XX3,B2R9WZ2,CNE100000BP1,,10.350000,20055460.000000,33586.825862,18,1810,181011,18101110,Common Stock,,,
002242 CS Equity,002242,Shenzhen,CNY,BBG000VGJGR4,B2RHJ00,CNE100000BQ9,,18.240000,4414412.000000,13999.400640,11,1112,111211,11121112,Common Stock,,,
002243 CS Equity,002243,Shenzhen,CNY,BBG000CF0YZ9,B2RHJ55,CNE100000BR7,,11.040000,17470870.000000,4029.036474,17,1712,171210,17121013,Common Stock,,,
002244 CS Equity,002244,Shenzhen,CNY,BBG000DJF284,B2RHJG6,CNE100000BS5,,4.970000,8871710.000000,15463.876133,14,1415,141510,14151014,Common Stock,,,
002245 CS Equity,002245,Shenzhen,CNY,BBG000VGJJQ9,B39G5F9,CNE100000BT3,,6.670000,10865860.000000,6581.417584,17,1715,171510,,Common Stock,,,
002246 CS Equity,002246,Shenzhen,CNY,BBG000VGGMP6,B39G5K4,CNE100000BW7,,8.830000,3303689.000000,4847.977231,17,1710,171011,17101111,Common Stock,,,
002247 CS Equity,002247,Shenzhen,CNY,BBG000VGJFD1,B39HQP9,CNE100000BX5,,7.580000,10429470.000000,6452.066051,17,1713,171311,17131111,Common Stock,,,
002248 CS Equity,002248,Shenzhen,CNY,BBG000RMNXM9,B2QZJM7,CNE100000BZ0,,9.410000,1580943.000000,2893.533596,16,1612,161217,16121712,Common Stock,,,
002249 CS Equity,002249,Shenzhen,CNY,BBG000RSGDW7,B2QR2Y6,CNE100000C07,,4.520000,7354964.000000,10714.347776,16,1612,161215,16121517,Common Stock,,,
002250 CS Equity,002250,Shenzhen,CNY,BBG000BMN306,B39N4W0,CNE100000C15,,8.300000,8107428.000000,7684.987065,17,1710,171010,17101011,Common Stock,,,
002251 CS Equity,002251,Shenzhen,CNY,BBG000RN0QC8,B2QZJP0,CNE100000C23,,11.020000,4915639.000000,9520.221540,12,1212,121210,12121010,Common Stock,,,
002252 CS Equity,002252,Shenzhen,CNY,BBG000VGJD82,B39RLP4,CNE100000C31,,19.520000,0.000000,97104.623372,15,1510,151012,,Common Stock,,,
002253 CS Equity,002253,Shenzhen,CNY,BBG000VGHLF8,B39RLQ5,CNE100000C49,,15.230000,2693232.000000,3436.285427,18,1812,181210,18121015,Common Stock,,,
002254 CS Equity,002254,Shenzhen,CNY,BBG000R7R0Y7,B39TPX6,CNE100000C56,,11.380000,4092255.000000,6951.286368,11,1110,111011,11101111,Common Stock,,,
002255 CS Equity,002255,Shenzhen,CNY,BBG000FYKPJ0,B39TQ33,CNE100000C64,,5.280000,2570044.000000,4447.191170,16,1611,161111,16111110,Common Stock,,,
002256 CS Equity,002256,Shenzhen,CNY,BBG000FYJ1N0,B39TQ88,CNE100000C72,,5.150000,44180040.000000,9694.421141,13,1311,131112,,Common Stock,,,
002258 CS Equity,002258,Shenzhen,CNY,BBG000FYM7L5,B3B1W28,CNE100000C98,,20.070000,4254921.000000,10524.166712,17,1710,171010,17101011,Common Stock,,,
002259 CS Equity,002259,Shenzhen,CNY,BBG000FYM0F7,B3BCW09,CNE100000CC7,,3.230000,17572870.000000,2430.020302,17,1711,171111,17111111,Common Stock,,,
002260 CS Equity,002260,Shenzhen,CNY,BBG000FYM3Q9,B3BCW65,CNE100000CD5,,3.110000,15405710.000000,824.772000,11,1112,111211,11121112,Common Stock,,,
002261 CS Equity,002261,Shenzhen,CNY,BBG000FY8T88,B3BMTY2,CNE100000CF0,,4.560000,7620279.000000,5019.496945,18,1812,181210,18121014,Common Stock,,,
002262 CS Equity,002262,Shenzhen,CNY,BBG000FYLWD0,B3BMTZ3,CNE100000CG8,,18.350000,9549711.000000,18717.288297,15,1510,151013,,Common Stock,,,
002263 CS Equity,002263,Shenzhen,CNY,BBG000RK2TG2,B2QZJL6,CNE100000CH6,,2.960000,0.000000,5559.945896,17,1712,171210,17121013,Common Stock,,,
002264 CS Equity,002264,Shenzhen,CNY,BBG000FYM5T1,B3BRCH1,CNE100000CJ2,,9.350000,22465980.000000,6470.610278,12,1212,121210,12121010,Common Stock,,,
002265 CS Equity,002265,Shenzhen,CNY,BBG000VGJ8K9,B3BXHT6,CNE100000CK0,,12.110000,5418313.000000,3857.836343,11,1111,111111,11111127,Common Stock,,,
002266 CS Equity,002266,Shenzhen,CNY,BBG000DJB3F8,B3BXHY1,CNE100000CL8,,3.780000,6015784.000000,7479.561029,16,1611,161111,16111110,Common Stock,,,
002267 CS Equity,002267,Shenzhen,CNY,BBG000VJQH07,B3BXJ12,CNE100000CN4,,7.530000,5726570.000000,8373.928101,19,1910,191012,19101211,Common Stock,,,
002268 CS Equity,002268,Shenzhen,CNY,BBG000DS5GL9,B3BXJ45,CNE100000CM6,,21.500000,11270410.000000,18024.224602,16,1611,161110,16111013,Common Stock,,,
002269 CS Equity,002269,Shenzhen,CNY,BBG000DJDV37,B3CFCY1,CNE100000CQ7,,3.150000,3572376.000000,7914.375000,11,1110,111010,11101010,Common Stock,,,
002270 CS Equity,002270,Shenzhen,CNY,BBG000DJDQS1,B3CTJW0,CNE100000CR5,,4.650000,1823046.000000,3530.461955,16,1611,161112,,Common Stock,,,
002271 CS Equity,002271,Shenzhen,CNY,BBG000DJDZJ1,B3CTJX1,CNE100000CS3,,18.020000,28249270.000000,27014.896645,17,1710,171012,17101211,Common Stock,,,
002272 CS Equity,002272,Shenzhen,CNY,BBG000BTKHW8,B3CY6Z7,CNE100000CV7,,4.270000,1748929.000000,1837.808000,16,1612,161214,16121411,Common Stock,,,
002273 CS Equity,002273,Shenzhen,CNY,BBG000DD1T56,B3CY710,CNE100000CT1,,13.170000,13902430.000000,11370.033816,18,1811,181111,18111111,Common Stock,,,
002274 CS Equity,002274,Shenzhen,CNY,BBG000RMNYQ3,B2QZJN8,CNE100000CW5,,6.040000,1096309.000000,3834.854975,17,1710,171010,17101012,Common Stock,,,
002275 CS Equity,002275,Shenzhen,CNY,BBG000DH80J8,B3LB574,CNE100000DY9,,15.030000,991584.600000,8870.706000,15,1510,151012,,Common Stock,,,
002276 CS Equity,002276,Shenzhen,CNY,BBG000D91147,B3LLFT6,CNE100000DZ6,,6.020000,9757209.000000,6233.644370,16,1611,161114,16111413,Common Stock,,,
002277 CS Equity,002277,Shenzhen,CNY,BBG000HNYVV0,B3NCCV8,CNE100000F12,,4.310000,13924480.000000,6105.568412,11,1120,112013,11201311,Common Stock,,,
002278 CS Equity,002278,Shenzhen,CNY,BBG000HNYT36,B3XG5X3,CNE100000F53,,9.860000,7602346.000000,3588.149129,13,1310,131015,13101511,Common Stock,,,
002279 CS Equity,002279,Shenzhen,CNY,BBG000NM1ZZ8,B45STM1,CNE000001QL7,,10.270000,12970960.000000,7296.183656,18,1812,181210,18121013,Common Stock,,,
002280 CS Equity,002280,Shenzhen,CNY,BBG000NS5R16,B43DNL5,CNE100000F95,,5.600000,18609650.000000,12192.038180,18,1812,181210,18121013,Common Stock,,,
002281 CS Equity,002281,Shenzhen,CNY,BBG000NS5MN3,B43J9J3,CNE100000F87,,22.540000,10231140.000000,14598.318430,18,1810,181010,18101013,Common Stock,,,
002282 CS Equity,002282,Shenzhen,CNY,BBG000HP1ML2,B3YN920,CNE100000F61,,10.270000,2327055.000000,4495.574508,11,1112,111211,11121117,Common Stock,,,
002283 CS Equity,002283,Shenzhen,CNY,BBG000HP00V0,B3YKH94,CNE100000F79,,4.060000,6035841.000000,4577.869151,11,1111,111111,11111118,Common Stock,,,
002284 CS Equity,002284,Shenzhen,CNY,BBG000HP0HY0,B40KKY1,CNE100000FJ5,,5.990000,3035649.000000,4418.056442,11,1111,111111,11111117,Common Stock,,,
002285 CS Equity,002285,Shenzhen,CNY,BBG000C5N650,B3ZSXC2,CNE100000FK3,,6.340000,14886230.000000,12958.821135,14,1415,141512,14151214,Common Stock,,,
002286 CS Equity,002286,Shenzhen,CNY,BBG000NVVPL2,B411V06,CNE100000FL1,,8.930000,1019302.000000,3297.456080,12,1210,121011,12101111,Common Stock,,,
002287 CS Equity,002287,Shenzhen,CNY,BBG000CZ4JN7,B40CDV5,CNE100000FM9,,29.350000,624651.300000,11916.100000,15,1510,151012,,Common Stock,,,
002288 CS Equity,002288,Shenzhen,CNY,BBG000NWN8N5,B40MM96,CNE100000FP2,,4.420000,10977000.000000,4117.865348,18,1810,181016,18101614,Common Stock,,,
002289 CS Equity,002289,Shenzhen,CNY,BBG000NXKJ25,B40HBY9,CNE100000FQ0,,7.910000,14196690.000000,2216.807028,18,1810,181011,18101112,Common Stock,,,
002290 CS Equity,002290,Shenzhen,CNY,BBG000BNPG21,B41N4T2,CNE100000FR8,,11.160000,3111015.000000,2708.669603,17,1710,171012,17101211,Common Stock,,,
002291 CS Equity,002291,Shenzhen,CNY,BBG000BZ90Q1,B41F1X1,CNE100000FS6,,5.180000,3579974.000000,2066.415416,11,1110,111010,11101013,Common Stock,,,
002292 CS Equity,002292,Shenzhen,CNY,BBG000BNHZF4,B427D96,CNE100000FT4,,8.560000,7115158.000000,11617.285534,11,1113,111310,11131010,Common Stock,,,
002293 CS Equity,002293,Shenzhen,CNY,BBG000CQHS08,B41N8M3,CNE100000FV0,,14.680000,3989798.000000,10932.623878,11,1110,111011,11101112,Common Stock,,,
002294 CS Equity,002294,Shenzhen,CNY,BBG000NNBT70,B3ZLX54,CNE100000FW8,,35.890000,6376727.000000,37541.514240,15,1510,151012,,Common Stock,,,
002295 CS Equity,002295,Shenzhen,CNY,BBG000BSP873,B401TL4,CNE100000FY4,,7.030000,1558126.000000,1767.566960,16,1613,161310,16131012,Common Stock,,,
002296 CS Equity,002296,Shenzhen,CNY,BBG000BSNC58,B426757,CNE100000FZ1,,6.690000,3105143.000000,2519.831450,11,1119,111912,11191210,Common Stock,,,
002297 CS Equity,002297,Shenzhen,CNY,BBG000D9YC47,B4K4TP7,CNE100000G03,,6.520000,5759481.000000,3072.974093,16,1612,161217,,Common Stock,,,
002298 CS Equity,002298,Shenzhen,CNY,BBG000NJWJY8,B4LCXD6,CNE100000G11,,7.180000,2964999.000000,5054.437539,16,1611,161111,16111111,Common Stock,,,
002299 CS Equity,002299,Shenzhen,CNY,BBG000NM4CF8,B4L9T62,CNE100000G78,,18.180000,12882720.000000,22533.755799,12,1210,121011,12101115,Common Stock,,,
002300 CS Equity,002300,Shenzhen,CNY,BBG000BZ93F7,B4MNNL6,CNE100000G86,,6.290000,13186400.000000,3413.583000,16,1611,161114,16111413,Common Stock,,,
002301 CS Equity,002301,Shenzhen,CNY,BBG000NPXD94,B4S5HY7,CNE100000G94,,10.650000,6523890.000000,6835.181523,11,1112,111213,11121313,Common Stock,,,
002302 CS Equity,002302,Shenzhen,CNY,BBG000NTFWV9,B54LHS0,CNE100000H77,,12.770000,14460880.000000,16120.264462,17,1711,171110,,Common Stock,,,
002303 CS Equity,002303,Shenzhen,CNY,BBG000NVJVS6,B54Z8X4,CNE100000H85,,5.920000,5299821.000000,9130.556215,17,1712,171210,17121013,Common Stock,,,
002304 CS Equity,002304,Shenzhen,CNY,BBG000NRVPW9,B55JM22,CNE100000HB8,,134.220000,4024955.000000,202267.929360,12,1210,121012,12101210,Common Stock,,,
002305 CS Equity,002305,Shenzhen,CNY,BBG000NVJXT1,B51XTV6,CNE100000HC6,,2.890000,4696516.000000,5011.883575,14,1415,141510,14151014,Common Stock,,,
002306 CS Equity,002306,Shenzhen,CNY,BBG000NRVTM2,B58G220,CNE100000HG7,,3.710000,2678393.000000,2968.000000,11,1116,111613,11161311,Common Stock,,,
002307 CS Equity,002307,Shenzhen,CNY,BBG000NTHQJ4,B593GH3,CNE100000HH5,,6.070000,20440790.000000,5452.113067,16,1615,161512,16151213,Common Stock,,,
002308 CS Equity,002308,Shenzhen,CNY,BBG000NW8S49,B598775,CNE100000HL7,,8.110000,7578599.000000,7382.992229,18,1810,181011,18101113,Common Stock,,,
002309 CS Equity,002309,Shenzhen,CNY,BBG000P03M72,B597W55,CNE100000HM5,,14.200000,0.000000,12379.376366,16,1611,161114,16111413,Common Stock,,,
002310 CS Equity,002310,Shenzhen,CNY,BBG000NWN4V5,B5B4NF1,CNE100000HN3,,14.970000,0.000000,40161.193905,11,1114,111411,11141112,Common Stock,,,
002311 CS Equity,002311,Shenzhen,CNY,BBG000P0WW32,B597PH8,CNE100000HP8,,20.970000,3914631.000000,33164.356003,12,1210,121010,12101010,Common Stock,,,
002312 CS Equity,002312,Shenzhen,CNY,BBG000P0WRQ8,B3QF601,CNE100000HQ6,,3.680000,20217310.000000,5169.997897,18,1814,181410,,Common Stock,,,
002313 CS Equity,002313,Shenzhen,CNY,BBG000P309R6,B3QSHN0,CNE100000HR4,,23.390000,4306385.000000,7297.680000,18,1810,181010,18101011,Common Stock,,,
002314 CS Equity,002314,Shenzhen,CNY,BBG000P4MGQ5,B3Q7W98,CNE100000HS2,,3.800000,6987850.000000,10289.573549,14,1415,141510,,Common Stock,,,
002315 CS Equity,002315,Shenzhen,CNY,BBG000NVK084,B457003,CNE100000HT0,,14.340000,1389146.000000,3369.900000,10,1010,101014,,Common Stock,,,
002316 CS Equity,002316,Shenzhen,CNY,BBG000P5JL30,B42XLJ0,CNE100000HV6,,9.350000,1988447.000000,3675.672000,18,1810,181010,18101013,Common Stock,,,
002317 CS Equity,002317,Shenzhen,CNY,BBG000P7N9V7,B4K1BL8,CNE100000HW4,,10.820000,3454123.000000,8812.468842,15,1510,151012,,Common Stock,,,
002318 CS Equity,002318,Shenzhen,CNY,BBG000P7NH21,B4MVCH9,CNE100000HX2,,6.300000,4769500.000000,5301.565290,17,1714,171412,17141211,Common Stock,,,
002319 CS Equity,002319,Shenzhen,CNY,BBG000P7NC68,B4L8BY1,CNE100000HY0,,14.730000,807063.900000,2946.000000,17,1710,171012,17101222,Common Stock,,,
002320 CS Equity,002320,Shenzhen,CNY,BBG000PHSG17,B4YW560,CNE100000HZ7,,18.440000,9542922.000000,12178.230509,11,1117,111711,11171113,Common Stock,,,
002321 CS Equity,002321,Shenzhen,CNY,BBG000P8TZ05,B4X2X45,CNE100000J00,,6.440000,18121850.000000,3440.834684,12,1210,121010,12101011,Common Stock,,,
002322 CS Equity,002322,Shenzhen,CNY,BBG000PLLZB2,B4XQ6S2,CNE100000J18,,12.570000,1342203.000000,5003.291754,16,1611,161113,16111312,Common Stock,,,
002323 CS Equity,002323,Shenzhen,CNY,BBG000PNF8S7,B4X2C15,CNE100000J26,,2.440000,1852896.000000,1819.580361,16,1611,161111,16111111,Common Stock,,,
002324 CS Equity,002324,Shenzhen,CNY,BBG000PLLVR4,B4X7920,CNE100000J34,,11.570000,683255.300000,4700.601368,17,1710,171011,17101112,Common Stock,,,
002325 CS Equity,002325,Shenzhen,CNY,BBG000PCV1G1,B4XN8V0,CNE100000J42,,3.800000,6465019.000000,4747.865882,16,1615,161510,16151010,Common Stock,,,
002326 CS Equity,002326,Shenzhen,CNY,BBG000BBB7F8,B4VGLF6,CNE100000J59,,7.990000,8731404.000000,6552.549678,17,1710,171011,17101111,Common Stock,,,
002327 CS Equity,002327,Shenzhen,CNY,BBG000P7ND84,B54DYJ6,CNE100000JP4,,10.200000,6625353.000000,8885.807561,11,1110,111011,11101112,Common Stock,,,
002328 CS Equity,002328,Shenzhen,CNY,BBG000PGRGN6,B54W9Y3,CNE100000JQ2,,5.580000,2785408.000000,2500.398000,16,1613,161310,16131013,Common Stock,,,
002329 CS Equity,002329,Shenzhen,CNY,BBG000PPC7Y0,B50KHM5,CNE100000JS8,,4.330000,5675379.000000,3626.981352,12,1210,121011,12101112,Common Stock,,,
002330 CS Equity,002330,Shenzhen,CNY,BBG000PPC6R0,B58J4N4,CNE100000JT6,,5.310000,2458402.000000,2665.620000,12,1210,121010,12101011,Common Stock,,,
002331 CS Equity,002331,Shenzhen,CNY,BBG000PCV260,B58GTB8,CNE100000JV2,,7.610000,4390972.000000,2953.610794,18,1814,181410,18141010,Common Stock,,,
002332 CS Equity,002332,Shenzhen,CNY,BBG000PPC1D6,B52K5Z2,CNE100000K64,,8.790000,6320047.000000,8053.504939,15,1510,151012,,Common Stock,,,
002333 CS Equity,002333,Shenzhen,CNY,BBG000PPC3C3,B53Z6B9,CNE100000K56,,17.240000,2048684.000000,8664.886064,11,1112,111211,11121118,Common Stock,,,
002334 CS Equity,002334,Shenzhen,CNY,BBG000PQ64C6,B5LD488,CNE100000K49,,6.160000,6060919.000000,4646.030374,16,1611,161114,16111410,Common Stock,,,
002335 CS Equity,002335,Shenzhen,CNY,BBG000PQHCD5,B567GM3,CNE100000K31,,18.820000,2273043.000000,5264.317038,16,1611,161111,16111111,Common Stock,,,
002336 CS Equity,002336,Shenzhen,CNY,BBG000PQ66F8,B5LD5D0,CNE100000K23,,11.170000,1757315.000000,4468.000000,12,1212,121210,12121010,Common Stock,,,
002337 CS Equity,002337,Shenzhen,CNY,BBG000PQH9K4,B5LBD29,CNE100000K98,,3.590000,3123348.000000,2113.130543,16,1612,161215,16121513,Common Stock,,,
002338 CS Equity,002338,Shenzhen,CNY,BBG000PQP4T7,B5LD198,CNE100000K80,,11.090000,2367501.000000,2661.600000,18,1810,181015,18101513,Common Stock,,,
002339 CS Equity,002339,Shenzhen,CNY,BBG000PS69N9,B5VJD45,CNE100000KV0,,7.510000,1727494.000000,2956.656960,16,1612,161215,,Common Stock,,,
002340 CS Equity,002340,Shenzhen,CNY,BBG000PRLSH9,B5KQVW1,CNE100000KT4,,6.140000,49726420.000000,23429.689481,16,1618,161812,16181211,Common Stock,,,
002341 CS Equity,002341,Shenzhen,CNY,BBG000PS6JJ2,B5SKVD6,CNE100000KS6,,13.170000,11314870.000000,15154.866399,16,1618,161811,,Common Stock,,,
002342 CS Equity,002342,Shenzhen,CNY,BBG000TR73H6,B5W43W7,CNE100000KR8,,3.900000,7720627.000000,3744.000000,16,1613,161310,16131022,Common Stock,,,
002343 CS Equity,002343,Shenzhen,CNY,BBG000PT7PB3,B59RGS6,CNE100000KQ0,,17.180000,5234003.000000,8159.635605,10,1010,101012,10101210,Common Stock,,,
002344 CS Equity,002344,Shenzhen,CNY,BBG000PSQHZ6,B5W7T40,CNE100000KP2,,5.040000,4111435.000000,6465.035032,14,1415,141510,14151017,Common Stock,,,
002345 CS Equity,002345,Shenzhen,CNY,BBG000PT7ZH5,B5B3HB2,CNE100000KZ1,,8.540000,7947356.000000,7732.224518,11,1110,111010,11101016,Common Stock,,,
002346 CS Equity,002346,Shenzhen,CNY,BBG000Q4ZGC5,B5VGGP8,CNE100000KY4,,13.480000,3066182.000000,5952.436608,17,1711,171112,17111211,Common Stock,,,
002347 CS Equity,002347,Shenzhen,CNY,BBG000Q4ZNQ5,B5SS0H7,CNE100000KX6,,4.170000,5193799.000000,1873.791844,16,1612,161212,16121212,Common Stock,,,
002348 CS Equity,002348,Shenzhen,CNY,BBG000PW1L03,B5MLMC1,CNE100000L22,,3.250000,4356396.000000,3078.400000,11,1113,111310,11131010,Common Stock,,,
002349 CS Equity,002349,Shenzhen,CNY,BBG000PW1CJ3,B5TVG33,CNE100000L14,,6.090000,3012489.000000,5089.561438,15,1510,151012,,Common Stock,,,
002350 CS Equity,002350,Shenzhen,CNY,BBG000NTRJ72,B5MLCP4,CNE100000L06,,6.830000,8666628.000000,3411.941328,16,1611,161111,16111111,Common Stock,,,
002351 CS Equity,002351,Shenzhen,CNY,BBG000PW8PR8,B5NZT54,CNE100000L71,,6.580000,2904092.000000,3917.534600,18,1810,181011,18101110,Common Stock,,,
002352 CS Equity,002352,Shenzhen,CNY,BBG000PW8TC6,B3P1NF4,CNE100000L63,,44.900000,2388001.000000,198404.307098,16,1617,161711,16171110,Common Stock,,,
002353 CS Equity,002353,Shenzhen,CNY,BBG000PWKF41,B60Q9M4,CNE100000L55,,18.150000,10521540.000000,17385.049955,13,1310,131015,13101511,Common Stock,,,
002354 CS Equity,002354,Shenzhen,CNY,BBG000PX2Y66,B3P0B02,CNE100000LB0,,8.840000,17634710.000000,8281.726596,18,1812,181210,18121016,Common Stock,,,
002355 CS Equity,002355,Shenzhen,CNY,BBG000PWKH65,B3PMK12,CNE100000LC8,,7.940000,2850381.000000,4960.764467,11,1111,111111,11111127,Common Stock,,,
002356 CS Equity,002356,Shenzhen,CNY,BBG000P5JGV0,B3LMY81,CNE100000LD6,,11.780000,23456820.000000,6217.561135,11,1110,111010,11101016,Common Stock,,,
002357 CS Equity,002357,Shenzhen,CNY,BBG000PYC4G8,B3L6MQ7,CNE100000LF1,,7.750000,19966000.000000,2429.540029,11,1117,111711,11171112,Common Stock,,,
002358 CS Equity,002358,Shenzhen,CNY,BBG000PXRR91,B3LDLF0,CNE100000LG9,,14.360000,6889577.000000,13351.310190,16,1611,161111,16111111,Common Stock,,,
002359 CS Equity,002359,Shenzhen,CNY,BBG000PXMQ07,B3MXHD9,CNE100000LH7,,19.580000,0.000000,21287.214661,16,1613,161310,16131021,Common Stock,,,
002360 CS Equity,002360,Shenzhen,CNY,BBG000PZH201,B617RH7,CNE100000LY2,,5.930000,3578585.000000,2321.669718,17,1710,171012,17101215,Common Stock,,,
002361 CS Equity,002361,Shenzhen,CNY,BBG000Q95DN2,B61C363,CNE100000LX4,,4.220000,3408412.000000,3640.153415,17,1710,171011,17101112,Common Stock,,,
002362 CS Equity,002362,Shenzhen,CNY,BBG000HP0914,B61LQF0,CNE100000LW6,,20.140000,3279472.000000,4371.010221,18,1810,181013,,Common Stock,,,
002363 CS Equity,002363,Shenzhen,CNY,BBG000Q2MGB4,B61K2X7,CNE100000M13,,5.930000,2540980.000000,2467.474785,11,1111,111111,11111117,Common Stock,,,
002364 CS Equity,002364,Shenzhen,CNY,BBG000PZH3W4,B61DK32,CNE100000M05,,10.090000,1936459.000000,5686.370446,16,1611,161111,16111111,Common Stock,,,
002365 CS Equity,002365,Shenzhen,CNY,BBG000NTHW83,B6177Y4,CNE100000LZ9,,15.390000,7324266.000000,4535.163675,15,1510,151012,,Common Stock,,,
002366 CS Equity,002366,Shenzhen,CNY,BBG000PZZW05,B61CJ10,CNE100000M21,,14.920000,19006640.000000,12936.495662,16,1612,161214,16121416,Common Stock,,,
002367 CS Equity,002367,Shenzhen,CNY,BBG000PZZQ08,B615KW7,CNE100000M39,,5.810000,4507292.000000,4634.362111,16,1611,161110,16111010,Common Stock,,,
002368 CS Equity,002368,Shenzhen,CNY,BBG000PZZJZ6,B615HC6,CNE100000M47,,32.920000,11337330.000000,13669.346778,18,1814,181410,18141010,Common Stock,,,
002369 CS Equity,002369,Shenzhen,CNY,BBG000PYVD31,B65QBJ0,CNE100000MN3,,8.760000,0.000000,5080.552127,18,1813,181310,,Common Stock,,,
002370 CS Equity,002370,Shenzhen,CNY,BBG000QCTTQ1,B650K73,CNE100000MM5,,14.850000,4093635.000000,7966.942672,15,1510,151013,,Common Stock,,,
002371 CS Equity,002371,Shenzhen,CNY,BBG000Q0HQL1,B66DNR2,CNE100000ML7,,54.610000,21145360.000000,25011.618755,18,1811,181110,,Common Stock,,,
002372 CS Equity,002372,Shenzhen,CNY,BBG000Q096K5,B619MD4,CNE100000MK9,,18.130000,5413221.000000,23767.115394,17,1711,171112,17111215,Common Stock,,,
002373 CS Equity,002373,Shenzhen,CNY,BBG000D0J5T1,B62G7T5,CNE100000MJ1,,13.860000,8656114.000000,20341.113062,18,1814,181410,18141010,Common Stock,,,
002374 CS Equity,002374,Shenzhen,CNY,BBG000PZZMM3,B62LJW7,CNE100000MH5,,4.430000,44516370.000000,3887.003683,11,1114,111411,11141112,Common Stock,,,
002375 CS Equity,002375,Shenzhen,CNY,BBG000QF5VV9,B642H79,CNE100000M70,,6.100000,19861770.000000,8173.978638,16,1615,161510,16151010,Common Stock,,,
002376 CS Equity,002376,Shenzhen,CNY,BBG000Q1PMM8,B640FM4,CNE100000M62,,16.650000,8456902.000000,11084.111493,18,1810,181012,18101210,Common Stock,,,
002377 CS Equity,002377,Shenzhen,CNY,BBG000Q3LWY3,B63QLN6,CNE100000M54,,6.950000,4805073.000000,6368.460147,17,1711,171110,17111011,Common Stock,,,
002378 CS Equity,002378,Shenzhen,CNY,BBG000Q21Z52,B3K6TZ6,CNE100000MX2,,6.780000,3845258.000000,6265.855216,16,1613,161310,16131013,Common Stock,,,
002379 CS Equity,002379,Shenzhen,CNY,BBG000Q2MBZ9,B3N74P1,CNE100000MW4,,3.430000,3618256.000000,3177.552000,17,1712,171210,17121011,Common Stock,,,
002380 CS Equity,002380,Shenzhen,CNY,BBG000Q0HR75,B3NFF29,CNE100000MV6,,13.850000,2179175.000000,3323.884339,16,1612,161213,16121310,Common Stock,,,
002381 CS Equity,002381,Shenzhen,CNY,BBG000PW1HR3,B4LQZ32,CNE100000N04,,6.510000,1254248.000000,2789.535000,16,1613,161311,16131111,Common Stock,,,
002382 CS Equity,002382,Shenzhen,CNY,BBG000Q3G952,B4RKD78,CNE100000MZ7,,20.930000,5728646.000000,18108.114550,15,1511,151112,15111210,Common Stock,,,
002383 CS Equity,002383,Shenzhen,CNY,BBG000Q2M8F8,B4QFBK3,CNE100000MY0,,18.700000,10723390.000000,13891.072470,18,1810,181011,18101115,Common Stock,,,
002384 CS Equity,002384,Shenzhen,CNY,BBG000Q3M7H6,B4TJ298,CNE100000N79,,26.350000,7969232.000000,28222.123179,16,1613,161310,16131017,Common Stock,,,
