PARSEKYABLE_DES_SOURCE,ID_EXCH_SYMBOL,PRIMARY_EXCHANGE_NAME,CRNCY,ID_BB_GLOBAL,ID_SEDOL1,ID_ISIN,ID_CUSIP,PX_CLOSE,VOLUME_AVG_20D,CURRENT_MARKET_CAP_SHARE_CLASS,BICS_LEVEL_1_SECTOR_CODE,BICS_LEVEL_2_INDUSTRY_GROUP_CODE,BICS_LEVEL_3_INDUSTRY_CODE,BICS_LEVEL_4_SUB_INDUSTRY_CODE,SECURITY_TYP,,,
600858 CG Equity,600858,Shanghai,CNY,BBG000BKNG29,6100506,CNE000000GY3,,6.410000,1163516.000000,3333.626835,11,1120,112013,11201310,Common Stock,,,
600859 CG Equity,600859,Shanghai,CNY,BBG000BKNJ23,6091172,CNE000000GQ9,,20.350000,7098434.000000,15796.694623,11,1120,112013,11201310,Common Stock,,,
600860 CG Equity,600860,Shanghai,CNY,BBG000BKNJZ7,6089898,CNE000000GR7,,4.920000,891674.100000,1584.240000,16,1613,161310,16131016,Common Stock,,,
600861 CG Equity,600861,Shanghai,CNY,BBG000CFPYZ2,6091161,CNE000000GS5,,6.720000,1790410.000000,2128.929257,11,1120,112013,11201311,Common Stock,,,
600862 CG Equity,600862,Shanghai,CNY,BBG000CFQ0S3,6628439,CNE000000GZ0,,6.660000,7298211.000000,9277.707053,14,1415,141510,,Common Stock,,,
600863 CG Equity,600863,Shanghai,CNY,BBG000CFQ1P4,6459446,CNE000000GN6,,2.380000,7809778.000000,13822.570107,19,1910,191012,19101210,Common Stock,,,
600864 CG Equity,600864,Shanghai,CNY,BBG000DGNK09,6412278,CNE000000H38,,4.490000,6543203.000000,9467.226791,19,1910,191012,19101213,Common Stock,,,
600865 CG Equity,600865,Shanghai,CNY,BBG000DGPMH5,6087472,CNE000000H79,,6.170000,1960373.000000,2321.402750,11,1120,112013,11201310,Common Stock,,,
600866 CG Equity,600866,Shanghai,CNY,BBG000DJ1VQ5,6386641,CNE000000H46,,5.120000,13303340.000000,3304.414541,12,1210,121011,12101111,Common Stock,,,
600867 CG Equity,600867,Shanghai,CNY,BBG000DJDWP1,6882428,CNE000000H87,,24.970000,16620720.000000,51277.287452,15,1510,151013,,Common Stock,,,
600868 CG Equity,600868,Shanghai,CNY,BBG000CCLKT0,6398679,CNE000000HB9,,3.150000,21045810.000000,5979.168339,12,1210,121014,,Common Stock,,,
600869 CG Equity,600869,Shanghai,CNY,BBG000DYXK18,6712183,CNE000000HQ7,,4.670000,5601358.000000,10364.377324,16,1611,161114,16111413,Common Stock,,,
600870 CG Equity,600870,Shanghai,CNY,BBG000BLQTV4,6984238,CNE000000HR5,,2.880000,3733794.000000,1506.815035,18,1810,181011,18101113,Common Stock,,,
600871 CG Equity,600871,Shanghai,CNY,BBG000BBJQ13,6986740,CNE000000HS3,,1.920000,8040164.000000,26053.206818,13,1310,131015,,Common Stock,,,
600872 CG Equity,600872,Shanghai,CNY,BBG000F08KH1,6999889,CNE000000HK0,,29.380000,6911736.000000,23405.200760,12,1210,121011,12101111,Common Stock,,,
600873 CG Equity,600873,Shanghai,CNY,BBG000BXLV84,6878706,CNE000000HP9,,4.560000,15968570.000000,14173.278173,17,1710,171012,17101218,Common Stock,,,
600874 CG Equity,600874,Shanghai,CNY,BBG000BBNDQ0,6881908,CNE000000HX3,,9.700000,11314820.000000,10546.115771,19,1910,191012,19101212,Common Stock,,,
600875 CG Equity,600875,Shanghai,CNY,BBG000BNBYK7,6278577,CNE000000J28,,7.470000,10279970.000000,20548.501630,16,1611,161111,16111110,Common Stock,,,
600876 CG Equity,600876,Shanghai,CNY,BBG000BHCPR1,6538550,CNE000000J51,,16.030000,3405090.000000,4966.052178,17,1711,171112,17111212,Common Stock,,,
600877 CG Equity,600877,Shanghai,CNY,BBG000BNCSB9,6193755,CNE000000J77,,4.560000,3340234.000000,3134.006102,11,1111,111110,11111012,Common Stock,,,
600879 CG Equity,600879,Shanghai,CNY,BBG000DJHWP7,6981789,CNE000000J93,,7.200000,17090040.000000,19578.753245,16,1610,161011,16101113,Common Stock,,,
600880 CG Equity,600880,Shanghai,CNY,BBG000FSV8K7,6778130,CNE000000JB5,,3.870000,8409708.000000,4231.195196,10,1010,101013,10101310,Common Stock,,,
600881 CG Equity,600881,Shanghai,CNY,BBG000BDP9W6,6477374,CNE000000JC3,,3.980000,7352978.000000,12930.676080,17,1711,171110,17111012,Common Stock,,,
600882 CG Equity,600882,Shanghai,CNY,BBG000FVQDH9,6800743,CNE000000JF6,,8.080000,731626.100000,3317.632204,12,1210,121011,12101112,Common Stock,,,
600883 CG Equity,600883,Shanghai,CNY,BBG000FYV8G9,6988586,CNE000000JG4,,7.000000,1193252.000000,1652.616000,17,1711,171110,17111012,Common Stock,,,
600884 CG Equity,600884,Shanghai,CNY,BBG000G59BB4,6616887,CNE000000JJ8,,19.530000,37935820.000000,21927.600177,11,1110,111010,11101010,Common Stock,,,
600885 CG Equity,600885,Shanghai,CNY,BBG000G5YQF9,6950347,CNE000000JK6,,26.630000,3605787.000000,19833.000130,16,1612,161213,16121313,Common Stock,,,
600886 CG Equity,600886,Shanghai,CNY,BBG000G3DQK1,6412687,CNE000000JM2,,7.760000,17703440.000000,52659.541173,19,1910,191011,,Common Stock,,,
600887 CG Equity,600887,Shanghai,CNY,BBG000GBJ480,6458841,CNE000000JP5,,27.540000,54122510.000000,167401.686424,12,1210,121011,12101112,Common Stock,,,
600888 CG Equity,600888,Shanghai,CNY,BBG000C1TKZ9,6984313,CNE000000JL4,,5.900000,6678685.000000,5084.632001,17,1715,171510,17151010,Common Stock,,,
600889 CG Equity,600889,Shanghai,CNY,BBG000BZ1F40,6635495,CNE000000JQ3,,5.690000,5166472.000000,2084.508797,17,1710,171011,17101112,Common Stock,,,
600890 CG Equity,600890,Shanghai,CNY,BBG000GBSJT4,6216317,CNE000000JR1,,7.580000,2972095.000000,4390.297532,14,1415,141510,14151014,Common Stock,,,
600891 CG Equity,600891,Shanghai,CNY,BBG000C3LLD5,6409333,CNE000000JT7,,5.280000,2436589.000000,3260.853040,11,1120,112013,11201310,Common Stock,,,
600892 CG Equity,600892,Shanghai,CNY,BBG000GBPP04,6783974,CNE000000JV3,,8.320000,6430190.000000,4654.742044,10,1010,101012,10101210,Common Stock,,,
600893 CG Equity,600893,Shanghai,CNY,BBG000GJPFL6,6479024,CNE000000JW1,,24.550000,7635423.000000,55233.681248,16,1610,161010,16101011,Common Stock,,,
600894 CG Equity,600894,Shanghai,CNY,BBG000GFQ376,6397104,CNE000000JS9,,6.100000,2582502.000000,5245.676059,16,1611,161110,16111010,Common Stock,,,
600895 CG Equity,600895,Shanghai,CNY,BBG000GLNXP0,6801791,CNE000000JX9,,11.130000,3191694.000000,17236.914692,14,1415,141510,,Common Stock,,,
600896 CG Equity,600896,Shanghai,CNY,BBG000GMHHQ9,6427993,CNE000000K25,,3.830000,2484246.000000,3328.649457,15,1511,151111,,Common Stock,,,
600897 CG Equity,600897,Shanghai,CNY,BBG000GTGZT2,6984324,CNE000000K33,,19.820000,1064238.000000,5902.594200,16,1617,161716,16171610,Common Stock,,,
600898 CG Equity,600898,Shanghai,CNY,BBG000C0B1H2,6992082,CNE000000K41,,10.470000,1968888.000000,2643.924395,18,1810,181010,18101013,Common Stock,,,
600900 CG Equity,600900,Shanghai,CNY,BBG000PWRGJ6,6711630,CNE000001G87,,16.340000,15663460.000000,359480.000000,19,1910,191011,,Common Stock,,,
600901 CG Equity,600901,Shanghai,CNY,BBG00CX2HTG3,BFZ07H5,CNE100002SX5,,7.750000,26127750.000000,23146.537252,14,1412,141210,14121010,Common Stock,,,
600903 CG Equity,600903,Shanghai,CNY,BBG00FN4GNW9,BZ3CZ91,CNE100002TM6,,20.980000,9008274.000000,17056.515619,19,1910,191012,19101211,Common Stock,,,
600908 CG Equity,600908,Shanghai,CNY,BBG006R64TP8,BYYZM68,CNE1000030K6,,5.990000,7513490.000000,11070.207736,14,1411,141111,14111110,Common Stock,,,
600909 CG Equity,600909,Shanghai,CNY,BBG006D4XBN7,BZ3FFP6,CNE100002GR2,,5.720000,7747766.000000,20712.120000,14,1413,141310,14131011,Common Stock,,,
600917 CG Equity,600917,Shanghai,CNY,BBG002XZ2JT6,BQ45PZ2,CNE100001V03,,7.560000,4215317.000000,11763.360000,19,1910,191012,19101211,Common Stock,,,
600919 CG Equity,600919,Shanghai,CNY,BBG006R656F8,BDC68B3,CNE100002G76,,6.370000,26864910.000000,73538.146500,14,1411,141111,14111110,Common Stock,,,
600926 CG Equity,600926,Shanghai,CNY,BBG006R65132,BD3NFF6,CNE100002GQ4,,8.140000,15964610.000000,41759.831516,14,1411,141111,14111110,Common Stock,,,
600929 CG Equity,600929,Shanghai,CNY,BBG00HNGBKB2,BF28VY7,CNE100002T06,,14.790000,18679880.000000,13573.539479,17,1710,171011,,Common Stock,,,
600933 CG Equity,600933,Shanghai,CNY,BBG00DJ06JN7,BD2B5J5,CNE100002TL8,,11.530000,2853528.000000,9747.923200,11,1111,111111,,Common Stock,,,
600936 CG Equity,600936,Shanghai,CNY,BBG006H37MM1,BYZ5R17,,,4.860000,1903091.000000,8121.187522,10,1010,101012,10101211,Common Stock,,,
600939 CG Equity,600939,Shanghai,CNY,BBG006G2NB31,BYW0MK9,CNE100002YR5,,6.290000,3133450.000000,11413.205000,16,1615,161512,,Common Stock,,,
600958 CG Equity,600958,Shanghai,CNY,BBG006DB5Q04,BW9LF13,CNE100001ZV6,,9.100000,12433470.000000,54295.839807,14,1413,141310,14131011,Common Stock,,,
600959 CG Equity,600959,Shanghai,CNY,BBG006F6TP81,BWTS1Q1,CNE1000022G1,,5.200000,5359614.000000,20199.554955,10,1010,101013,10101311,Common Stock,,,
600960 CG Equity,600960,Shanghai,CNY,BBG000JRR964,B00MV79,CNE000001H60,,6.390000,10897550.000000,6073.794160,11,1111,111111,11111119,Common Stock,,,
600961 CG Equity,600961,Shanghai,CNY,BBG000PRDCR2,B02N3J6,CNE000001KZ0,,6.620000,1048287.000000,3491.771391,17,1715,171510,17151018,Common Stock,,,
600962 CG Equity,600962,Shanghai,CNY,BBG000DK8PJ6,B01JK16,CNE000001JM0,,8.920000,3319526.000000,2338.913200,12,1210,121011,12101114,Common Stock,,,
600963 CG Equity,600963,Shanghai,CNY,BBG000PN38R1,B0166C0,CNE000001HR3,,5.180000,8876129.000000,7240.257707,17,1713,171311,17131111,Common Stock,,,
600965 CG Equity,600965,Shanghai,CNY,BBG000Q1M4K3,B01VM16,CNE000001K99,,10.930000,1444048.000000,8948.401438,12,1210,121010,12101011,Common Stock,,,
600966 CG Equity,600966,Shanghai,CNY,BBG000PXTJK4,B01CKD7,CNE000001J19,,4.160000,9289134.000000,5561.272238,17,1713,171311,17131111,Common Stock,,,
600967 CG Equity,600967,Shanghai,CNY,BBG000PD4F78,B0148Q2,CNE000001HP7,,13.510000,11368550.000000,22826.925848,16,1612,161211,,Common Stock,,,
600969 CG Equity,600969,Shanghai,CNY,BBG000MTZ2F2,B00NXX2,CNE000001H78,,6.630000,3103944.000000,2453.434709,19,1910,191012,19101210,Common Stock,,,
600970 CG Equity,600970,Shanghai,CNY,BBG000C5K7Z8,B0762D7,CNE000001LS3,,7.030000,23683400.000000,12332.433234,17,1711,171110,17111012,Common Stock,,,
600971 CG Equity,600971,Shanghai,CNY,BBG000Q63129,B02JHR0,CNE000001KT3,,6.730000,12701140.000000,6730.027391,13,1310,131016,13101610,Common Stock,,,
600973 CG Equity,600973,Shanghai,CNY,BBG000Q4GFB9,B0225Q4,CNE000001KL0,,3.780000,3141567.000000,4619.585314,16,1611,161114,16111413,Common Stock,,,
600975 CG Equity,600975,Shanghai,CNY,BBG000PYLLP0,B01D137,CNE000001J27,,4.240000,6044513.000000,2767.344476,12,1210,121010,12101011,Common Stock,,,
600976 CG Equity,600976,Shanghai,CNY,BBG000NFSN90,B00R3R8,CNE000001HB7,,20.040000,1263112.000000,3074.107944,12,1212,121210,12121013,Common Stock,,,
600977 CG Equity,600977,Shanghai,CNY,BBG006NC8005,BZ5YBS6,CNE100002GX0,,15.690000,5869956.000000,29293.230000,10,1010,101012,10101210,Common Stock,,,
600978 CG Equity,600978,Shanghai,CNY,BBG000Q6P1Q9,B02L5G1,CNE000001KX5,,6.810000,4623692.000000,10098.344727,11,1112,111212,11121210,Common Stock,,,
600979 CG Equity,600979,Shanghai,CNY,BBG000BDK595,B02QG18,CNE000001L23,,4.070000,2417614.000000,3857.921034,19,1910,191011,19101112,Common Stock,,,
600980 CG Equity,600980,Shanghai,CNY,BBG000P6F7G9,B0131P9,CNE000001HL6,,12.500000,1324109.000000,1902.623500,17,1710,171012,17101211,Common Stock,,,
600981 CG Equity,600981,Shanghai,CNY,BBG000P8F5V2,B01QLF8,CNE000001JX7,,4.390000,1278753.000000,9844.281713,11,1119,111914,11191411,Common Stock,,,
600982 CG Equity,600982,Shanghai,CNY,BBG000PX31S3,B01RNC2,CNE000001K24,,3.230000,2682304.000000,2412.583900,19,1910,191012,19101213,Common Stock,,,
600983 CG Equity,600983,Shanghai,CNY,BBG000Q3Y7Z3,B01ZX26,CNE000001KJ4,,6.750000,6542550.000000,5173.463250,11,1112,111211,11121112,Common Stock,,,
600984 CG Equity,600984,Shanghai,CNY,BBG000PZN4D6,B01T191,CNE000001K40,,5.900000,5040228.000000,4883.981438,16,1612,161211,16121110,Common Stock,,,
600985 CG Equity,600985,Shanghai,CNY,BBG000NZCX00,B00WZT9,CNE000001HH4,,10.660000,5599357.000000,3199.666478,17,1710,171012,17101215,Common Stock,,,
600986 CG Equity,600986,Shanghai,CNY,BBG000NV4153,B00VWB7,CNE000001HF8,,6.080000,8052919.000000,8059.488826,16,1615,161512,16151213,Common Stock,,,
600987 CG Equity,600987,Shanghai,CNY,BBG000Q51QP3,B02FTW7,CNE000001KQ9,,9.240000,1856004.000000,5870.264400,11,1110,111011,11101112,Common Stock,,,
600988 CG Equity,600988,Shanghai,CNY,BBG000N405N8,B00QBS2,CNE000001H94,,5.230000,30850750.000000,7459.975224,17,1715,171511,,Common Stock,,,
600990 CG Equity,600990,Shanghai,CNY,BBG000P2BBJ0,B010HV8,CNE000001HJ0,,46.110000,1638076.000000,7339.748762,18,1810,181010,,Common Stock,,,
600992 CG Equity,600992,Shanghai,CNY,BBG000BGJDN7,B012T07,CNE000001HM4,,8.210000,2760246.000000,2012.188900,17,1714,171412,17141211,Common Stock,,,
600993 CG Equity,600993,Shanghai,CNY,BBG000LJTCH8,B013FX5,CNE000001HN2,,16.930000,3519646.000000,7297.742375,12,1212,121210,12121013,Common Stock,,,
600995 CG Equity,600995,Shanghai,CNY,BBG000BSDWC7,B01G5X4,CNE000001JD9,,7.690000,3167097.000000,3679.868016,19,1910,191011,19101112,Common Stock,,,
600996 CG Equity,600996,Shanghai,CNY,BBG008G6GHG9,BZ015F7,CNE100002GP6,,7.550000,2115269.000000,7871.391730,10,1010,101013,10101311,Common Stock,,,
600997 CG Equity,600997,Shanghai,CNY,BBG000PTRSP0,B01BTS2,CNE000001HX1,,5.450000,6013746.000000,8653.509188,13,1310,131016,,Common Stock,,,
600998 CG Equity,600998,Shanghai,CNY,BBG0014WRV86,B5319W9,CNE100000W45,,16.690000,3245124.000000,31338.205701,15,1511,151112,15111210,Common Stock,,,
600999 CG Equity,600999,Shanghai,CNY,BBG000PWMJ14,B59QNS2,CNE100000HK9,,13.740000,9113152.000000,78579.171967,14,1413,141310,,Common Stock,,,
601000 CG Equity,601000,Shanghai,CNY,BBG000QRGPH0,B5N1MV9,CNE100000R26,,2.570000,46202000.000000,15229.636538,16,1617,161716,16171611,Common Stock,,,
601001 CG Equity,601001,Shanghai,CNY,BBG000KG3P84,B16FQY1,CNE000001MZ6,,5.160000,9121512.000000,8636.292000,13,1310,131016,13101611,Common Stock,,,
601002 CG Equity,601002,Shanghai,CNY,BBG000QJKP74,B1LH642,CNE000001QW4,,6.410000,8688709.000000,5081.142900,16,1613,161310,16131011,Common Stock,,,
601003 CG Equity,601003,Shanghai,CNY,BBG000QWGWK0,B1PB0D7,CNE000001R68,,9.850000,43325960.000000,25243.513020,17,1714,171412,17141210,Common Stock,,,
601005 CG Equity,601005,Shanghai,CNY,BBG000C93FJ9,B1Q2HY9,CNE000001R76,,2.220000,18712420.000000,18604.654649,17,1714,171412,,Common Stock,,,
601006 CG Equity,601006,Shanghai,CNY,BBG000BRG205,B193HF0,CNE000001NG4,,8.890000,31697950.000000,132165.776355,16,1617,161713,16171311,Common Stock,,,
601007 CG Equity,601007,Shanghai,CNY,BBG000BQX0K0,B1VGBD3,CNE1000000P8,,10.220000,2794458.000000,3066.000000,11,1116,111612,11161210,Common Stock,,,
601008 CG Equity,601008,Shanghai,CNY,BBG000PJSQ02,B1VKWT8,CNE1000000Q6,,3.500000,5040954.000000,3553.252854,16,1617,161716,16171611,Common Stock,,,
601009 CG Equity,601009,Shanghai,CNY,BBG000CF3RH1,B232ZB2,CNE100000627,,8.100000,30405310.000000,68705.884184,14,1411,141111,14111110,Common Stock,,,
601010 CG Equity,601010,Shanghai,CNY,BBG000Q83Z48,B46DN67,CNE1000013F2,,3.080000,4121590.000000,5691.840000,11,1120,112013,,Common Stock,,,
601011 CG Equity,601011,Shanghai,CNY,BBG001D65TX4,B45N0B2,CNE100001112,,6.530000,24773860.000000,10520.813398,13,1310,131016,13101610,Common Stock,,,
601012 CG Equity,601012,Shanghai,CNY,BBG001Y2WZG5,B759P50,CNE100001FR6,,15.650000,25987750.000000,43689.790670,13,1311,131111,13111110,Common Stock,,,
601015 CG Equity,601015,Shanghai,CNY,BBG006FYHMD4,BRK9WL0,CNE100001VV5,,6.930000,6027044.000000,8688.031575,17,1710,171011,,Common Stock,,,
601016 CG Equity,601016,Shanghai,CNY,BBG002W7M4X5,BQ4FGX7,CNE100001T15,,3.010000,17670310.000000,12508.235600,13,1311,131112,13111210,Common Stock,,,
601018 CG Equity,601018,Shanghai,CNY,BBG000QR8GY0,B3QMQ68,CNE100000V12,,4.310000,9194162.000000,56774.974057,16,1617,161716,16171611,Common Stock,,,
601019 CG Equity,601019,Shanghai,CNY,BBG00BNG21T8,BD2B5K6,CNE100002TG8,,8.090000,3361787.000000,16883.021000,10,1010,101013,10101310,Common Stock,,,
601020 CG Equity,601020,Shanghai,CNY,BBG007N8QMG7,BD9NJ58,CNE1000026L2,,14.130000,2335550.000000,7431.197319,17,1715,171510,17151015,Common Stock,,,
601021 CG Equity,601021,Shanghai,CNY,BBG006F0MT92,BTG8044,CNE100001V45,,34.730000,2238594.000000,31843.857572,11,1117,111710,11171011,Common Stock,,,
601028 CG Equity,601028,Shanghai,CNY,BBG0025X27C6,B5VWTF7,CNE100001914,,6.350000,8816477.000000,4972.213576,17,1714,171412,17141211,Common Stock,,,
601038 CG Equity,601038,Shanghai,CNY,BBG002D6SVT7,B89ZC61,CNE100001JN7,,5.960000,7183869.000000,3539.703600,16,1612,161210,16121010,Common Stock,,,
601058 CG Equity,601058,Shanghai,CNY,BBG001PMDBK0,B3Q73G2,CNE1000015F7,,2.650000,10122150.000000,7158.870916,11,1111,111111,11111124,Common Stock,,,
601066 CG Equity,601066,Shanghai,CNY,BBG00JX636D7,BG1VQ38,CNE1000031T5,,10.520000,96177590.000000,67174.002728,14,1410,141013,,Common Stock,,,
601069 CG Equity,601069,Shanghai,CNY,BBG006FYHMB6,BV86R27,CNE100001VP7,,18.610000,26860630.000000,11835.960000,17,1715,171511,17151110,Common Stock,,,
601086 CG Equity,601086,Shanghai,CNY,BBG006KJMKW8,BF2LJQ4,CNE100002VF6,,7.990000,9115332.000000,5321.340000,11,1120,112013,,Common Stock,,,
601088 CG Equity,601088,Shanghai,CNY,BBG000D0JJD8,B281JM3,CNE100000767,,18.460000,20246580.000000,304424.560649,13,1310,131016,13101610,Common Stock,,,
601098 CG Equity,601098,Shanghai,CNY,BBG00178G5H5,B4N0576,CNE100000W03,,12.780000,3105774.000000,22952.880000,10,1010,101013,10101310,Common Stock,,,
601099 CG Equity,601099,Shanghai,CNY,BBG000R4LWK5,B2NBQM7,CNE1000008V9,,2.400000,36189900.000000,16359.159288,14,1413,141310,14131011,Common Stock,,,
601100 CG Equity,601100,Shanghai,CNY,BBG001ZYDM29,B4PT3T9,CNE1000019R4,,24.280000,3204896.000000,21414.960000,16,1612,161214,,Common Stock,,,
601101 CG Equity,601101,Shanghai,CNY,BBG000BL2FB2,B3SDKF6,CNE100000N12,,6.220000,7565592.000000,7463.989252,13,1310,131016,13101611,Common Stock,,,
601106 CG Equity,601106,Shanghai,CNY,BBG000Q21X75,B60B6Z1,CNE100000L48,,3.130000,10130570.000000,21464.860562,16,1612,161217,,Common Stock,,,
601107 CG Equity,601107,Shanghai,CNY,BBG000NR9LS8,B3N6W32,CNE100000F38,,3.660000,4821615.000000,7915.628364,16,1615,161512,16151211,Common Stock,,,
601108 CG Equity,601108,Shanghai,CNY,BBG00BGK03N1,BDD88Z2,CNE100002V44,,11.230000,14138690.000000,40304.470000,14,1413,141310,14131011,Common Stock,,,
601111 CG Equity,601111,Shanghai,CNY,BBG000PX1RR9,B1B8WM5,CNE000001NN0,,8.120000,64747000.000000,80892.510387,11,1117,111710,11171010,Common Stock,,,
601113 CG Equity,601113,Shanghai,CNY,BBG001NBSDV4,B4MKZ77,CNE1000012S7,,7.220000,20019630.000000,8041.841460,11,1110,111011,11101111,Common Stock,,,
601116 CG Equity,601116,Shanghai,CNY,BBG001B06B12,B3VX1F0,CNE1000010L6,,16.070000,4788441.000000,6600.893916,12,1212,121210,12121012,Common Stock,,,
601117 CG Equity,601117,Shanghai,CNY,BBG000P6HDJ1,B58R0Z2,CNE100000KC0,,7.090000,23522790.000000,34974.970000,16,1615,161512,16151212,Common Stock,,,
601118 CG Equity,601118,Shanghai,CNY,BBG001BCPKV2,B50Z5R1,CNE100000YM0,,,0.000000,,16,1613,161311,16131112,Common Stock,,,
601126 CG Equity,601126,Shanghai,CNY,BBG001B067P5,B54D7N1,CNE100000YL2,,5.170000,1954438.000000,4204.099240,16,1612,161213,16121313,Common Stock,,,
601127 CG Equity,601127,Shanghai,CNY,BBG006M16850,BZ8VFD7,CNE1000028B9,,17.440000,1723963.000000,15856.672854,11,1111,111110,11111010,Common Stock,,,
601128 CG Equity,601128,Shanghai,CNY,BBG006R655M2,BDFBDR6,CNE100002RJ6,,5.880000,12858060.000000,13069.640458,14,1411,141111,,Common Stock,,,
601137 CG Equity,601137,Shanghai,CNY,BBG001BGH527,B3TDP83,CNE100000ZK1,,8.220000,1418601.000000,5155.746000,17,1715,171510,17151012,Common Stock,,,
601138 CG Equity,601138,Shanghai,CNY,BBG00K1WK929,BFZ7XB2,CNE1000031P3,,17.710000,90245220.000000,348803.766932,18,1810,181010,,Common Stock,,,
601139 CG Equity,601139,Shanghai,CNY,BBG000PWW808,B4ZV210,CNE100000JM1,,6.010000,6887140.000000,17298.702443,19,1910,191012,19101211,Common Stock,,,
601155 CG Equity,601155,Shanghai,CNY,BBG00BL70QF2,BYWKWP4,CNE100002BF8,,28.920000,19716460.000000,65283.550659,14,1415,141510,,Common Stock,,,
601158 CG Equity,601158,Shanghai,CNY,BBG000VFZ9T2,B68W4B8,CNE100000MT0,,5.630000,1828224.000000,27024.000000,19,1910,191012,19101212,Common Stock,,,
601163 CG Equity,601163,Shanghai,CNY,BBG006R0D5C7,BD8DZZ1,CNE100002GN1,,13.570000,2236128.000000,10856.000000,11,1111,111111,11111124,Common Stock,,,
601166 CG Equity,601166,Shanghai,CNY,BBG000BDVGQ0,B1P13B6,CNE000001QZ7,,15.300000,48217620.000000,317845.118490,14,1411,141111,,Common Stock,,,
601168 CG Equity,601168,Shanghai,CNY,BBG000RGSHW1,B1Z6XM2,CNE100000619,,6.590000,16562450.000000,15703.970000,17,1715,171510,17151012,Common Stock,,,
601169 CG Equity,601169,Shanghai,CNY,BBG000J0VYN4,B249NZ2,CNE100000734,,5.950000,41392760.000000,125800.756418,14,1411,141111,14111110,Common Stock,,,
601177 CG Equity,601177,Shanghai,CNY,BBG000PZGXY7,B673DL5,CNE100000V87,,6.390000,1104521.000000,2556.383400,16,1612,161212,16121212,Common Stock,,,
601179 CG Equity,601179,Shanghai,CNY,BBG000Q505F1,B5KRLQ8,CNE100000KW8,,3.570000,5586828.000000,18299.399997,16,1611,161111,16111111,Common Stock,,,
601186 CG Equity,601186,Shanghai,CNY,BBG000V28N83,B2PPPG4,CNE1000009T1,,9.860000,27394850.000000,113422.000630,16,1615,161512,16151213,Common Stock,,,
601188 CG Equity,601188,Shanghai,CNY,BBG000QFXYH8,B4T2XR2,CNE100000MF9,,3.480000,1373769.000000,4579.257427,16,1615,161512,16151213,Common Stock,,,
601198 CG Equity,601198,Shanghai,CNY,BBG006DB5Q77,BVV6QH2,CNE100002177,,12.760000,8409058.000000,35191.577983,14,1413,141310,,Common Stock,,,
601199 CG Equity,601199,Shanghai,CNY,BBG001F59MZ3,B6474T5,CNE100001161,,4.260000,2208734.000000,3983.980278,19,1910,191012,19101212,Common Stock,,,
601200 CG Equity,601200,Shanghai,CNY,BBG00GBVP2B9,BF07TJ7,CNE100002FJ1,,16.070000,3417131.000000,11289.880216,16,1618,161812,,Common Stock,,,
601208 CG Equity,601208,Shanghai,CNY,BBG001LHNS18,B3Y6899,CNE1000013T3,,4.130000,2079613.000000,2587.862130,17,1710,171011,17101112,Common Stock,,,
601211 CG Equity,601211,Shanghai,CNY,BBG006DB5V67,BZ0HMX2,CNE1000022F3,,15.080000,16690800.000000,113342.984734,14,1413,141310,,Common Stock,,,
601212 CG Equity,601212,Shanghai,CNY,BBG009HTMNS3,BZBYDY0,CNE100002RP3,,4.290000,13506210.000000,29914.023569,17,1715,171510,17151018,Common Stock,,,
601216 CG Equity,601216,Shanghai,CNY,BBG001CMJ5P6,B4THGF6,CNE1000010F8,,3.410000,25690260.000000,28773.639300,17,1710,171011,17101112,Common Stock,,,
601218 CG Equity,601218,Shanghai,CNY,BBG001KHZWG1,B4PF9H7,CNE1000012R9,,2.730000,3089028.000000,2707.504800,13,1311,131111,13111111,Common Stock,,,
601222 CG Equity,601222,Shanghai,CNY,BBG001LWTG33,B3XMS65,CNE1000015X0,,5.170000,15140930.000000,9127.170522,16,1611,161113,16111310,Common Stock,,,
601225 CG Equity,601225,Shanghai,CNY,BBG0021GB390,BJ3WDM8,CNE100001T64,,7.790000,62529060.000000,77900.000000,17,1714,171410,17141012,Common Stock,,,
601226 CG Equity,601226,Shanghai,CNY,BBG006DG6027,BSNHK69,CNE100001W10,,3.960000,1742785.000000,4573.800000,16,1612,161216,16121610,Common Stock,,,
601228 CG Equity,601228,Shanghai,CNY,BBG00CV4J1C4,BD9GH08,CNE100002RF4,,5.260000,12123690.000000,32576.126800,16,1617,161716,16171611,Common Stock,,,
601229 CG Equity,601229,Shanghai,CNY,BBG006R653F5,BD5BP36,CNE100002FM5,,11.280000,23719060.000000,123268.956720,14,1411,141111,14111110,Common Stock,,,
601231 CG Equity,601231,Shanghai,CNY,BBG002C9LY40,B42PTL4,CNE100001BZ8,,9.310000,7801189.000000,20257.848530,18,1810,181010,,Common Stock,,,
601233 CG Equity,601233,Shanghai,CNY,BBG001LHNQ67,B5MK3F8,CNE1000012X7,,18.880000,19306320.000000,34398.095814,11,1110,111011,11101111,Common Stock,,,
601238 CG Equity,601238,Shanghai,CNY,BBG002TZP008,B7TC005,CNE100001NQ2,,10.800000,8836416.000000,76843.162750,11,1111,111110,11111010,Common Stock,,,
601258 CG Equity,601258,Shanghai,CNY,BBG001DG8JM3,B67ZJ91,CNE1000012K4,,1.850000,38266160.000000,12348.127294,11,1120,112010,,Common Stock,,,
