PARSEKYABLE_DES_SOURCE,ID_EXCH_SYMBOL,PRIMARY_EXCHANGE_NAME,CRNCY,ID_BB_GLOBAL,ID_SEDOL1,ID_ISIN,ID_CUSIP,PX_CLOSE,VOLUME_AVG_20D,CURRENT_MARKET_CAP_SHARE_CLASS,BICS_LEVEL_1_SECTOR_CODE,BICS_LEVEL_2_INDUSTRY_GROUP_CODE,BICS_LEVEL_3_INDUSTRY_CODE,BICS_LEVEL_4_SUB_INDUSTRY_CODE,SECURITY_TYP,PX_ROUND_LOT_SIZE,FUT_CONTRACT_SIZE_REALTIME,FUT_TICK_SIZE
1172 HK Equity,1172,Hong Kong,HKD,BBG000BN4BF1,6576107,KYG609141190,,0.240000,1504500.000000,794.594980,11,1114,111413,,Common Stock,20000,,
1173 HK Equity,1173,Hong Kong,HKD,BBG000BBB2K3,6290537,KYG9326E1263,,0.200000,226411.700000,491.515315,11,1120,112019,11201912,Common Stock,20000,,
1174 HK Equity,1174,Hong Kong,HKD,BBG000BN6SB6,6691851,BMG6842Q1042,,0.146000,0.000000,1034.133042,12,1210,121010,12101012,Common Stock,2000,,
1175 HK Equity,1175,Hong Kong,HKD,BBG000QMYRQ7,BZ8VRZ3,KYG3673S1012,,0.290000,8835711.000000,477.423285,11,1114,111412,11141210,Common Stock,10000,,
1176 HK Equity,1176,Hong Kong,HKD,BBG000C3CQ71,6621342,BMG9908J1053,,1.390000,2598433.000000,8929.939973,14,1415,141510,,Common Stock,2000,,
1177 HK Equity,1177,Hong Kong,HKD,BBG000C6XDL4,B00XSF9,KYG8167W1380,,11.520000,40750060.000000,145587.357930,15,1510,151012,,Common Stock,1000,,
1178 HK Equity,1178,Hong Kong,HKD,BBG000LXZ932,BDR6904,,,0.036000,26135250.000000,214.312825,11,1110,111011,11101112,Common Stock,10000,,
117 HK Equity,117,Hong Kong,HKD,BBG000TCFGM5,BD1JR50,KYG8884H1092,,1.680000,4322250.000000,1251.180000,18,1810,181016,18101610,Common Stock,2000,,
1180 HK Equity,1180,Hong Kong,HKD,BBG000BNBXG4,BBM55V5,BMG6893L1375,,0.910000,200786.200000,957.488637,11,1116,111610,,Common Stock,4000,,
1181 HK Equity,1181,Hong Kong,HKD,BBG001M7T979,B5NTX10,KYG867001045,,1.570000,649272.600000,1677.729475,11,1116,111613,11161311,Common Stock,2000,,
1182 HK Equity,1182,Hong Kong,HKD,BBG000BGRL50,BZ069B6,BMG8551N1083,,0.265000,1097100.000000,549.524285,11,1116,111610,11161012,Common Stock,10000,,
1183 HK Equity,1183,Hong Kong,HKD,BBG00JXKTXP6,BG10ZS3,KYG5960P1046,,1.400000,1512800.000000,1680.000000,16,1615,161512,,Common Stock,2000,,
1184 HK Equity,1184,Hong Kong,HKD,BBG000BGRWP4,6121778,BMG7814X1011,,2.560000,159180.000000,1602.143846,18,1813,181311,,Common Stock,2000,,
1185 HK Equity,1185,Hong Kong,HKD,BBG000BBX3H1,6036203,KYG215511091,,0.248000,492777.000000,1083.510926,13,1311,131111,13111111,Common Stock,2000,,
1186 HK Equity,1186,Hong Kong,HKD,BBG000QNN9H7,B2PFVH7,CNE100000981,,9.020000,11800700.000000,18728.189920,16,1615,161512,16151213,Common Stock,500,,
1187 HK Equity,1187,Hong Kong,HKD,BBG000JF2G25,BVG6VW7,BMG4384S1098,,2.610000,0.000000,412.713840,18,1811,181110,,Common Stock,2000,,
1188 HK Equity,1188,Hong Kong,HKD,BBG000F2XVH5,6961985,BMG4709W1082,,0.070000,21777000.000000,1424.701092,11,1111,111111,11111110,Common Stock,2000,,
1189 HK Equity,1189,Hong Kong,HKD,BBG000BCP7X1,B06JL30,BMG7638H1007,,0.360000,224120.200000,284.115977,11,1116,111612,11161210,Common Stock,10000,,
118 HK Equity,118,Hong Kong,HKD,BBG000BDVJT1,6226394,HK0118000667,,0.530000,273000.000000,456.823267,16,1612,161215,16121513,Common Stock,2000,,
1190 HK Equity,1190,Hong Kong,HKD,BBG0035NDC79,B8N36T2,KYG121891090,,0.088000,1634900.000000,112.430403,11,1112,111211,11121115,Common Stock,2000,,
1191 HK Equity,1191,Hong Kong,HKD,BBG000BFJHK3,BF93VJ0,BMG2116X1074,,0.125000,1393100.000000,516.921666,16,1618,161810,16181010,Common Stock,20000,,
1192 HK Equity,1192,Hong Kong,HKD,BBG000BG5XY6,BYQKMK5,BMG8890G1116,,0.051000,1892313.000000,250.948563,13,1310,131014,,Common Stock,20000,,
1193 HK Equity,1193,Hong Kong,HKD,BBG000DP29N2,6535517,BMG2113B1081,,36.150000,4918660.000000,80398.065287,19,1910,191012,19101211,Common Stock,2000,,
1194 HK Equity,1194,Hong Kong,HKD,BBG000Q9KHW6,BZ174H9,BMG633561102,,0.280000,1777102.000000,233.476863,17,1715,171511,17151110,Common Stock,10000,,
1195 HK Equity,1195,Hong Kong,HKD,BBG000BQNPD4,6352341,KYG5267M1015,,0.142000,5482111.000000,409.541027,14,1415,141510,,Common Stock,4000,,
1196 HK Equity,1196,Hong Kong,HKD,BBG000BM6RS2,BQV68C6,BMG7403L1046,,4.550000,1339797.000000,6522.424454,17,1712,171210,17121012,Common Stock,2000,,
1197 HK Equity,1197,Hong Kong,HKD,BBG00BM459T6,BYZW0N1,KYG2118L1014,,1.890000,26000.000000,1890.000000,11,1110,111011,11101111,Common Stock,2000,,
1198 HK Equity,1198,Hong Kong,HKD,BBG000MYM130,6526737,KYG7691E1017,,0.650000,1343140.000000,1304.186402,11,1112,111212,11121210,Common Stock,2000,,
1199 HK Equity,1199,Hong Kong,HKD,BBG000DX9J10,6354251,BMG2442N1048,,7.210000,2011220.000000,22044.331569,16,1617,161716,16171611,Common Stock,2000,,
119 HK Equity,119,Hong Kong,HKD,BBG000BDVH88,6220987,HK0119000674,,3.240000,7150981.000000,11863.380029,14,1415,141510,14151014,Common Stock,1000,,
11 HK Equity,11,Hong Kong,HKD,BBG000BDWBR9,6408374,HK0011000095,,207.600000,1069184.000000,396898.551994,14,1411,141111,14111111,Common Stock,100,,
1200 HK Equity,1200,Hong Kong,HKD,BBG000C0K2Y1,6597700,BMG4491W1001,,2.110000,207440.000000,1515.077071,14,1415,141512,14151214,Common Stock,2000,,
1201 HK Equity,1201,Hong Kong,HKD,BBG000C2XRQ7,BYWZLY1,BMG8764G1069,,0.990000,185725.000000,1174.452543,17,1712,171210,17121012,Common Stock,3000,,
1202 HK Equity,1202,Hong Kong,HKD,BBG000DWVVR2,6203546,CNE1000002C2,,1.010000,124000.000000,161.600000,16,1611,161114,16111411,Common Stock,2000,,
1203 HK Equity,1203,Hong Kong,HKD,BBG000DWVFW1,B0TP5P5,HK1203033175,,0.890000,166440.000000,807.758024,17,1712,171210,17121011,Common Stock,2000,,
1205 HK Equity,1205,Hong Kong,HKD,BBG000BZ3TR3,6369233,BMG2155Y1075,,0.890000,4399008.000000,6993.377163,17,1714,171413,17141311,Common Stock,2000,,
1206 HK Equity,1206,Hong Kong,HKD,BBG001F3QTP5,B748WD5,SG9999008015,,1.970000,418091.000000,1540.918612,16,1612,161213,16121310,Common Stock,2000,,
1207 HK Equity,1207,Hong Kong,HKD,BBG000BKQ218,6201830,BMG8403X1065,,0.161000,1705783.000000,3310.918909,14,1415,141510,,Common Stock,2000,,
1208 HK Equity,1208,Hong Kong,HKD,BBG000BCSPD0,6728793,HK1208013172,,4.820000,22505000.000000,38806.006804,17,1715,171510,17151012,Common Stock,4000,,
120 HK Equity,120,Hong Kong,HKD,BBG000BDVHS6,BP46DM1,KYG2445L1547,,1.140000,910100.000000,5031.643914,14,1412,141214,14121410,Common Stock,20000,,
1210 HK Equity,1210,Hong Kong,HKD,BBG002MXBNP8,B7CM0X5,KYG211991073,,0.495000,128300.000000,500.043060,12,1210,121011,12101110,Common Stock,2000,,
1211 HK Equity,1211,Hong Kong,HKD,BBG000G6RLL9,6536651,CNE100000296,,44.500000,5038759.000000,40717.500000,11,1111,111110,11111010,Common Stock,500,,
1212 HK Equity,1212,Hong Kong,HKD,BBG000BF95C9,B00LN47,KYG548561284,,15.900000,4072677.000000,25481.125350,11,1120,112013,11201310,Common Stock,500,,
1213 HK Equity,1213,Hong Kong,HKD,BBG000HP5XX1,6348210,BMG6179G1096,,1.450000,0.100000,290.000000,18,1813,181310,,Common Stock,2000,,
1215 HK Equity,1215,Hong Kong,HKD,BBG000BN9RB5,6564533,BMG5220G1006,,0.063000,1388150.000000,805.069428,19,1910,191012,19101213,Common Stock,20000,,
1216 HK Equity,1216,Hong Kong,HKD,BBG00H2GP569,BYVSX56,CNE100002GY8,,2.320000,226900.000000,8804.400000,14,1411,141111,14111110,Common Stock,1000,,
1217 HK Equity,1217,Hong Kong,HKD,BBG000P1K1K2,6542993,KYG2112R1048,,0.021000,4765985.000000,268.833151,14,1410,141010,14101013,Common Stock,40000,,
1218 HK Equity,1218,Hong Kong,HKD,BBG000F0R0T1,B1FWGM1,BMG2915Q3296,,4.850000,4628.900000,442.903955,14,1415,141510,14151014,Common Stock,1000,,
1219 HK Equity,1219,Hong Kong,HKD,BBG0057F6X71,BDFMD80,KYG870741033,,0.400000,1072800.000000,882.388000,12,1211,121111,,Common Stock,1000,,
121 HK Equity,121,Hong Kong,HKD,BBG000BDVML2,6235572,KYG2500L1077,,0.107000,392264.300000,1179.040746,12,1212,121210,12121010,Common Stock,10000,,
1220 HK Equity,1220,Hong Kong,HKD,BBG000BLJC58,B8N4YH9,BMG9893K1099,,0.560000,19016120.000000,1108.800000,17,1715,171510,17151010,Common Stock,30000,,
1221 HK Equity,1221,Hong Kong,HKD,BBG000C04R92,6798923,KYG8168Z1063,,3.450000,3452.350000,3757.672815,11,1116,111612,11161210,Common Stock,2000,,
1222 HK Equity,1222,Hong Kong,HKD,BBG000BM7563,B1WSGT9,BMG9429S2464,,0.117000,128461800.000000,2214.636845,14,1415,141512,,Common Stock,20000,,
1223 HK Equity,1223,Hong Kong,HKD,BBG000BQBSW0,B6QKWL0,BMG5472K1898,,1.110000,4313167.000000,3288.266843,11,1110,111010,11101013,Common Stock,10000,,
1224 HK Equity,1224,Hong Kong,HKD,BBG000BKF8M4,B1LYG76,BMG1985B1138,,1.760000,941856.600000,6832.909016,14,1415,141510,14151014,Common Stock,1000,,
1225 HK Equity,1225,Hong Kong,HKD,BBG000BLXHS6,BZ5YQB4,BMG5454H1135,,0.127000,0.000000,292.509465,14,1413,141310,14131011,Common Stock,20000,,
1226 HK Equity,1226,Hong Kong,HKD,BBG000BH80K8,BYQ3YS6,KYG2114S1268,,0.076000,3476680.000000,171.582616,14,1412,141214,14121410,Common Stock,10000,,
1227 HK Equity,1227,Hong Kong,HKD,BBG000P714D2,B7596Q8,KYG6384R1487,,0.014000,7764487.000000,50.447479,14,1410,141010,14101013,Common Stock,20000,,
1228 HK Equity,1228,Hong Kong,HKD,BBG000DB0XQ9,B8FY1C1,KYG8587E1061,,1.460000,0.000000,11957.705731,17,1713,171310,17131013,Common Stock,5000,,
1229 HK Equity,1229,Hong Kong,HKD,BBG000BF0H69,B6VD2J2,BMG6390D1092,,0.305000,48355.000000,233.438943,13,1310,131016,13101610,Common Stock,2000,,
122 HK Equity,122,Hong Kong,HKD,BBG000BDVPC5,6233424,HK0122000687,,0.770000,317387.500000,729.608645,11,1110,111010,11101010,Common Stock,1000,,
1230 HK Equity,1230,Hong Kong,HKD,BBG00179JRK8,B4NV9B1,KYG983401053,,1.620000,510050.000000,7687.807680,12,1210,121011,12101112,Common Stock,1000,,
1231 HK Equity,1231,Hong Kong,HKD,BBG001K3P1C5,B62Z026,KYG6525A1031,,0.790000,516200.000000,3160.000000,17,1714,171410,17141011,Common Stock,2000,,
1232 HK Equity,1232,Hong Kong,HKD,BBG003S1CC37,B8Y3947,KYG395991089,,0.780000,123300.000000,1405.915680,14,1415,141510,14151012,Common Stock,2000,,
1233 HK Equity,1233,Hong Kong,HKD,BBG005NH0SG6,BH3FTS1,,,10.700000,3359389.000000,19621.843419,14,1415,141510,,Common Stock,1000,,
1234 HK Equity,1234,Hong Kong,HKD,BBG000P3FSH9,B4JMX94,KYG211411098,,10.760000,1679270.000000,12883.861728,11,1120,112017,,Common Stock,1000,,
1235 HK Equity,1235,Hong Kong,HKD,BBG0021S1JP2,B3PS4M9,KYG9042P1081,,0.630000,40750.000000,323.554770,11,1118,111811,11181112,Common Stock,5000,,
1236 HK Equity,1236,Hong Kong,HKD,BBG000C4JBM8,BKWNZJ0,KYG6372U1031,,1.190000,0.000000,2526.678767,18,1814,181410,18141010,Common Stock,2000,,
1237 HK Equity,1237,Hong Kong,HKD,BBG00357KNL6,BD1F0Q0,KYG2163H1048,,0.100000,615395.000000,308.833500,11,1120,112015,11201510,Common Stock,10000,,
1238 HK Equity,1238,Hong Kong,HKD,BBG000DHTVT6,B4LL9N5,KYG720051047,,4.190000,2871126.000000,16748.699570,14,1415,141510,,Common Stock,1000,,
1239 HK Equity,1239,Hong Kong,HKD,BBG0027FZPL7,BF0HB46,KYG8713D1051,,0.021000,19372000.000000,231.700140,17,1712,171210,17121013,Common Stock,20000,,
123 HK Equity,123,Hong Kong,HKD,BBG000BDTYV8,6392422,HK0123000694,,1.480000,22751860.000000,18353.933814,14,1415,141510,,Common Stock,2000,,
1240 HK Equity,1240,Hong Kong,HKD,BBG003FNR3Z2,BQWJ7W7,KYG2238G1073,,2.300000,2360125.000000,3397.931457,16,1615,161510,16151011,Common Stock,2500,,
1241 HK Equity,1241,Hong Kong,HKD,BBG001QZKYY7,B5VKW96,KYG811581001,,0.375000,23950.000000,243.750000,11,1111,111111,11111127,Common Stock,2000,,
1243 HK Equity,1243,Hong Kong,HKD,BBG00BT2W6W5,BYZWLF0,BMG9430P1086,,1.060000,28807490.000000,16112.000000,14,1415,141510,14151014,Common Stock,4000,,
1245 HK Equity,1245,Hong Kong,HKD,BBG008D0MPJ7,BWT5TK2,JP3756380006,,0.740000,2788400.000000,884.929340,14,1410,141010,14101013,Common Stock,2000,,
1246 HK Equity,1246,Hong Kong,HKD,BBG005CF2J25,BF0HL68,KYG1225S1084,,0.086000,642020.000000,780.364000,16,1615,161513,,Common Stock,20000,,
1247 HK Equity,1247,Hong Kong,HKD,BBG005SCPH51,BHR37J8,KYG6117R1002,,0.190000,673500.000000,186.960000,11,1110,111010,11101010,Common Stock,2000,,
1249 HK Equity,1249,Hong Kong,HKD,BBG004G0BDQ4,BWX4518,KYG8918Q1257,,7.150000,214451.800000,1918.755339,18,1810,181011,18101110,Common Stock,1000,,
124 HK Equity,124,Hong Kong,HKD,BBG000BJPPS2,BFMPGH6,BMG4182K1009,,1.920000,139654.900000,3286.150752,14,1415,141510,,Common Stock,2000,,
1250 HK Equity,1250,Hong Kong,HKD,BBG004R7LB80,BYZWFF8,KYG1146W1050,,0.190000,21206800.000000,12069.825441,19,1910,191011,19101112,Common Stock,20000,,
1251 HK Equity,1251,Hong Kong,HKD,BBG002BC28H8,B717T56,KYG8405W1069,,0.750000,6204600.000000,1383.110749,13,1310,131015,13101511,Common Stock,2000,,
1252 HK Equity,1252,Hong Kong,HKD,BBG001LGTH63,B7FL1V4,KYG844081060,,6.980000,341000.000000,20509.205896,17,1711,171110,17111012,Common Stock,1000,,
1253 HK Equity,1253,Hong Kong,HKD,BBG006R3X6G3,BZ125B5,KYG2119S1057,,0.950000,369200.000000,3175.410109,11,1114,111411,11141112,Common Stock,4000,,
1255 HK Equity,1255,Hong Kong,HKD,BBG004S6NJK8,BC5ZHS0,KYG7998M1033,,2.980000,7400.000000,637.720000,11,1110,111010,11101013,Common Stock,2000,,
1257 HK Equity,1257,Hong Kong,HKD,BBG00D2SB834,BF0LS58,KYG2R55E1030,,7.960000,2728844.000000,16445.980880,13,1311,131112,13111210,Common Stock,1000,,
1258 HK Equity,1258,Hong Kong,HKD,BBG002ZGM195,B890GY2,HK0000112026,,2.120000,441150.000000,7396.756320,17,1715,171510,17151012,Common Stock,1000,,
1259 HK Equity,1259,Hong Kong,HKD,BBG001V5F7F3,BP4JGW1,KYG2116R1002,,0.139000,544800.000000,193.227097,12,1210,121014,12101411,Common Stock,1000,,
125 HK Equity,125,Hong Kong,HKD,BBG000BLPB99,6155089,BMG8572F1005,,2.850000,54400.000000,748.918115,15,1512,151210,15121010,Common Stock,2000,,
1260 HK Equity,1260,Hong Kong,HKD,BBG002RPQDC0,B7R6JH9,KYG9737K1094,,1.270000,823076.100000,1516.346980,10,1010,101010,10101010,Common Stock,2000,,
1262 HK Equity,1262,Hong Kong,HKD,BBG0029CPVV9,B8K2D79,BMG5546K1080,,0.580000,987250.000000,770.806660,12,1210,121011,12101117,Common Stock,1000,,
1263 HK Equity,1263,Hong Kong,HKD,BBG002CR5V26,B6RRLG8,KYG6956A1013,,6.870000,1637541.000000,2552.161499,18,1810,181016,18101615,Common Stock,2000,,
1265 HK Equity,1265,Hong Kong,HKD,BBG000BV6DF7,6728696,CNE1000001C4,,1.000000,3718000.000000,500.060000,19,1910,191012,19101211,Common Stock,10000,,
1266 HK Equity,1266,Hong Kong,HKD,BBG002MXBKQ3,B7K6BR0,HK0000101367,,1.720000,6696550.000000,3901.838918,17,1714,171412,,Common Stock,1000,,
1268 HK Equity,1268,Hong Kong,HKD,BBG005MDCCJ5,BH0VXF7,KYG211921021,,2.940000,1155860.000000,3388.801625,11,1120,112010,11201012,Common Stock,2000,,
1269 HK Equity,1269,Hong Kong,HKD,BBG0027Z90J0,BDZQKJ2,KYG2114R1103,,5.010000,2505622.000000,24781.664400,18,1814,181411,18141110,Common Stock,2000,,
126 HK Equity,126,Hong Kong,HKD,BBG000BQ3GW5,BBX4NB7,BMG1993G1042,,1.170000,1250322.000000,1470.792417,11,1116,111612,11161210,Common Stock,2000,,
1270 HK Equity,1270,Hong Kong,HKD,BBG004KH3ML6,B8W3S31,HK0000150521,,3.220000,630305.000000,6759.048670,14,1415,141511,14151111,Stapled Security,500,,
1271 HK Equity,1271,Hong Kong,HKD,BBG004X86XR9,BCT4ZH8,KYG406451065,,5.000000,76955.400000,3548.855865,16,1615,161510,,Common Stock,1000,,
1272 HK Equity,1272,Hong Kong,HKD,BBG00BM2JKY4,BD2ZGM7,CNE100002B63,,2.720000,13400.000000,1698.085664,13,1311,131112,,Common Stock,1000,,
1273 HK Equity,1273,Hong Kong,HKD,BBG00580KH72,BF10L55,KYG4643B1032,,0.660000,25600.000000,273.900000,14,1412,141212,14121210,Common Stock,4000,,
1275 HK Equity,1275,Hong Kong,HKD,BBG004R7LF09,BBT1646,HK0000154648,,2.150000,35550.500000,2060.776782,14,1415,141511,14151111,REIT,1000,,
1277 HK Equity,1277,Hong Kong,HKD,BBG002Q9YG22,B79ZNS3,KYG525931039,,0.485000,403500.000000,4088.550000,13,1310,131016,,Common Stock,2000,,
1278 HK Equity,1278,Hong Kong,HKD,BBG0017RZ2N2,B4XDHB3,VGG2156N1006,,0.245000,497756.100000,2382.930372,14,1415,141510,14151014,Common Stock,2500,,
127 HK Equity,127,Hong Kong,HKD,BBG000BDV7C5,6191180,BMG2108M2182,,9.950000,433205.600000,18980.809836,14,1415,141510,,Common Stock,500,,
1280 HK Equity,1280,Hong Kong,HKD,BBG000QHCL67,B6448T4,KYG464311052,,0.355000,0.000000,900.975806,11,1119,111912,,Common Stock,2000,,
1281 HK Equity,1281,Hong Kong,HKD,BBG002CRLWV4,BXC39B1,KYG5636J1022,,1.650000,610958.600000,2274.396300,13,1311,131111,13111116,Common Stock,1000,,
1282 HK Equity,1282,Hong Kong,HKD,BBG000BC1WQ0,BYZKG48,KYG2119B1023,,0.470000,5062939.000000,12158.808867,18,1810,181015,18101512,Common Stock,4000,,
1285 HK Equity,1285,Hong Kong,HKD,BBG00747PVK6,BQTZGS7,KYG513761042,,2.040000,28800.000000,846.600000,12,1210,121011,12101117,Common Stock,1000,,
1288 HK Equity,1288,Hong Kong,HKD,BBG000T9PJD5,B60LZR6,CNE100000Q43,,3.810000,156241000.000000,117114.915996,14,1411,141111,,Common Stock,1000,,
1289 HK Equity,1289,Hong Kong,HKD,BBG007FMV932,BSJC4M2,CNE100001SD9,,1.800000,18275.000000,57.600000,16,1612,161217,,Common Stock,500,,
128 HK Equity,128,Hong Kong,HKD,BBG000BB53F4,6321501,HK0128011282,,1.010000,8699241.000000,1667.165263,11,1120,112017,,Common Stock,4000,,
1290 HK Equity,1290,Hong Kong,HKD,BBG005DWN6F8,BFRTBB2,KYG211731024,,1.050000,806200.000000,1141.126350,14,1412,141211,,Common Stock,2000,,
1292 HK Equity,1292,Hong Kong,HKD,BBG000N53918,B0ZC0B1,CNE1000002X8,,4.750000,10500.000000,261.250000,16,1617,161715,,Common Stock,1000,,
1293 HK Equity,1293,Hong Kong,HKD,BBG0029CPT53,BZ4FJV9,KYG4134L1077,,2.550000,2715831.000000,7235.144144,11,1120,112010,11201012,Common Stock,500,,
1296 HK Equity,1296,Hong Kong,HKD,BBG0029TVQQ2,B760S19,CNE1000019J1,,0.410000,244650.000000,537.005700,13,1311,131111,13111111,Common Stock,1000,,
1297 HK Equity,1297,Hong Kong,HKD,BBG004RXHT34,BBL4SC5,KYG818751094,,2.880000,2680730.000000,3520.467648,18,1812,181210,18121013,Common Stock,1000,,
1298 HK Equity,1298,Hong Kong,HKD,BBG002B3SKK9,B3ZY1Q0,BMG872571044,,3.190000,599400.000000,878.644030,15,1511,151112,15111210,Common Stock,1000,,
1299 HK Equity,1299,Hong Kong,HKD,BBG0016XR1Q8,B4TX8S1,HK0000069689,,68.300000,17659900.000000,824805.053117,14,1414,141410,,Common Stock,200,,
129 HK Equity,129,Hong Kong,HKD,BBG000BB6GY3,6054584,BMG0533U2355,,1.830000,601951.900000,2415.201587,14,1415,141510,14151014,Common Stock,2000,,
12 HK Equity,12,Hong Kong,HKD,BBG000BDWF36,6420538,HK0012000102,,42.950000,3032378.000000,189034.156170,14,1415,141510,,Common Stock,1000,,
1300 HK Equity,1300,Hong Kong,HKD,BBG0021S0W29,B7RL7B4,KYG905191022,,1.170000,1019400.000000,2096.055000,16,1611,161114,16111413,Common Stock,2000,,
1301 HK Equity,1301,Hong Kong,HKD,BBG008P330N9,BWX44Q6,KYG2616D1060,,1.000000,518200.000000,620.238000,16,1615,161512,16151215,Common Stock,2000,,
1302 HK Equity,1302,Hong Kong,HKD,BBG0027G11B6,BV9FKS0,KYG548721177,,2.330000,8224900.000000,10103.558496,15,1512,151212,15121210,Common Stock,2000,,
1303 HK Equity,1303,Hong Kong,HKD,BBG002CQR843,B6RVBW6,KYG464281016,,0.485000,0.000000,785.700000,17,1715,171510,17151015,Common Stock,2000,,
1305 HK Equity,1305,Hong Kong,HKD,BBG007GGGR22,BSLVD31,KYG9427Y1044,,1.010000,41400.000000,218.993250,16,1611,161110,16111012,Common Stock,1000,,
1308 HK Equity,1308,Hong Kong,HKD,BBG00159JSH2,B61X7R5,KYG8187G1055,,7.850000,1370973.000000,20926.933176,16,1617,161712,16171211,Common Stock,1000,,
130 HK Equity,130,Hong Kong,HKD,BBG000M09N13,6448552,KYG618641073,,1.040000,32200.000000,299.447200,11,1110,111010,11101010,Common Stock,2000,,
1310 HK Equity,1310,Hong Kong,HKD,BBG007SKCSY7,BW0DD81,KYG451581055,,12.760000,3075033.000000,12832.306658,10,1011,101110,10111011,Common Stock,500,,
1312 HK Equity,1312,Hong Kong,HKD,BBG002CVBKN1,BD0F7B5,KYG8918D1088,,0.365000,2949900.000000,2041.760279,17,1711,171110,17111012,Common Stock,6000,,
1313 HK Equity,1313,Hong Kong,HKD,BBG000SZV3K8,B41XC98,KYG2113L1068,,8.890000,38429340.000000,62078.317193,17,1711,171110,17111012,Common Stock,2000,,
1314 HK Equity,1314,Hong Kong,HKD,BBG003MHKNV4,B92N5M6,KYG911501057,,0.970000,1313900.000000,1368.889657,11,1116,111613,,Common Stock,2000,,
1315 HK Equity,1315,Hong Kong,HKD,BBG002CQR8N2,BYX9N02,KYG937641275,,0.226000,6055250.000000,1356.000000,16,1615,161510,,Common Stock,2000,,
1316 HK Equity,1316,Hong Kong,HKD,BBG004Q13M26,BBPD5F0,KYG6501M1050,,9.610000,4048911.000000,24074.481631,11,1111,111111,11111123,Common Stock,1000,,
1317 HK Equity,1317,Hong Kong,HKD,BBG007K5F0S3,BSBMKM2,KYG211511087,,6.990000,11924820.000000,20824.502297,11,1115,111511,,Common Stock,2000,,
1318 HK Equity,1318,Hong Kong,HKD,BBG000PQP8V5,B4W4V15,KYG409871020,,0.630000,0.000000,784.350000,16,1611,161111,16111110,Common Stock,2000,,
1319 HK Equity,1319,Hong Kong,HKD,BBG004675030,B8JXKZ0,KYG6730A1040,,0.325000,2168805.000000,645.782743,14,1412,141212,14121210,Common Stock,8000,,
131 HK Equity,131,Hong Kong,HKD,BBG000BDV0Q5,6609854,HK0131037993,,4.810000,15483.500000,2740.309227,14,1415,141510,,Common Stock,1000,,
1321 HK Equity,1321,Hong Kong,HKD,BBG005CG0L48,BNG5KX2,KYG211931004,,1.150000,481000.000000,2110.213200,14,1415,141510,14151014,Common Stock,2000,,
1322 HK Equity,1322,Hong Kong,HKD,BBG002QXJWQ5,BYM0ZN3,KYG2730T1105,,0.231000,2902975.000000,166.087359,16,1612,161217,16121712,Common Stock,500,,
1323 HK Equity,1323,Hong Kong,HKD,BBG001CNPK65,B68RBS9,KYG649411009,,0.580000,6462350.000000,1379.694257,12,1210,121014,,Common Stock,2000,,
1326 HK Equity,1326,Hong Kong,HKD,BBG003GNPS15,BFWX5K6,,,0.320000,3623900.000000,830.596395,10,1010,101012,10101210,Common Stock,8000,,
1327 HK Equity,1327,Hong Kong,HKD,BBG007Z0GY85,BVKXBN5,KYG8879S1021,,0.035000,9975100.000000,120.960000,11,1110,111010,11101016,Common Stock,2000,,
1328 HK Equity,1328,Hong Kong,HKD,BBG000TH6RB2,B28DST9,KYG4842Y1109,,0.142000,304500.000000,1289.851320,18,1814,181410,18141010,Common Stock,10000,,
1329 HK Equity,1329,Hong Kong,HKD,BBG002RYGM41,BX3J7R0,KYG1146G1001,,1.890000,3300.000000,1817.307693,14,1415,141510,14151014,Common Stock,2000,,
132 HK Equity,132,Hong Kong,HKD,BBG000BDW1S0,6191588,BMG210751092,,0.500000,47836.900000,856.164571,11,1116,111612,11161210,Common Stock,1000,,
1330 HK Equity,1330,Hong Kong,HKD,BBG006LDDTH8,BN893Q6,CNE100001SH0,,3.560000,2488629.000000,1439.520860,16,1618,161812,,Common Stock,1000,,
1332 HK Equity,1332,Hong Kong,HKD,BBG0035J0QY1,BD4H922,BMG215AV1072,,0.180000,1812363.000000,1763.516034,17,1712,171210,,Common Stock,10000,,
1333 HK Equity,1333,Hong Kong,HKD,BBG000DF3757,B3VZ220,KYG215AT1023,,3.900000,2947394.000000,21252.945246,16,1613,161310,16131020,Common Stock,400,,
1335 HK Equity,1335,Hong Kong,HKD,BBG0035C8SC8,BYZ5579,KYG8079L1133,,0.225000,2139400.000000,552.430837,17,1712,171210,17121013,Common Stock,2000,,
1336 HK Equity,1336,Hong Kong,HKD,BBG0028VY3J4,B5730Z1,CNE100001922,,36.400000,8879345.000000,37641.504264,14,1414,141410,14141010,Common Stock,100,,
1337 HK Equity,1337,Hong Kong,HKD,BBG00J3L2T93,BYWRSX5,KYG7397A1067,,1.870000,8948220.000000,16888.531062,18,1810,181011,18101114,Common Stock,1000,,
